fch_confirmado;id_region;txt_nombreregion;cant_poblacion;cant_casosconfirmados;cant_casosconfirmadosss;cant_casosconfirmadoscs;cant_pcr;cant_uci;cant_fallecidos;cant_casosconfirmadosdiario;cant_ultimoscasosactivosinformados;cant_ultimoscasosrecuperadosinformados;porc_cfr;porc_crr;porc_positividad;porc_roslmp;porc_deroslmp;porc_roefectivo;porc_deroefectivo;cant_pcrrealizados;txt_semanaepidemiologica;fch_inicio;fch_fin;num_cluster;num_meanrcori;num_tasaconfirmadosch;porc_meanpositiverate;txt_cuarentenaactiva;cant_poblacioncomunacuarentena;fch_iniciocuarentena;fch_fincuarentena;porc_movilidadparques;porc_movilidadresidencias;porc_movilidadretailrecreacion;porc_movilidadtransitoestaciones;porc_movilidadtrabajo;num_clustermod2;cant_cupostotales;cant_usuariosenresidencia;cant_residencias;num_coefpcrmodfull;num_coefwaldpcrmodfull;num_r2pcrmodfull;num_aicpcrmodfull;num_coefpcrmodintervalo;num_coefwaldpcrmodintervalo;num_r2pcrmodintervalo;num_aicpcrmodintervalo;num_betaweiss;num_roweiss;num_refectivocrespo;num_rcori;num_stdrcori;num_betaedo;num_gammaedo;num_robetaedo;num_refectivo;num_gdm20;num_rogm20;num_gdgm20;num_roggm20
2020-07-22;3;04. Región de Atacama;314709;1989;3;28;407;7;9;31;423;1463;0,0045248869;0,7355455003;0,0761670762;0,1496330545;0,00337507;0,7803262079;0,0502652298;18243;SE30;2020-07-19;2020-07-25;3,0;0,8554765848;10,8944181087;0,1508136608;Sin Cuarentena;0;;;-52;20;-47;-58;-25;;299;126;4;;;;;;;;;0,176775554;1,8479475782;0,2182001006;0,7803262079;0,0502652298;0,0160064833;0;0,6605539421;1,827859149;0,0332453826;0,3475351814;0,0332453826;0,3475351814
2020-07-23;3;04. Región de Atacama;314709;2048;13;48;404;6;9;61;423;1463;0,0043945312;0,7143554688;0,150990099;0,1491676572;0,0033681523;0,9313701043;0,0557596696;18647;SE30;2020-07-19;2020-07-25;2,0;0,8361820062;12,6193676426;0,1504386384;Sin Cuarentena;0;;;-48;20;-49;-64;-24;;299;129;4;;;;;;;;;0,1765162976;1,8452374051;0,4169921875;0,9313701043;0,0557596696;0,0299921364;0;1,237712463;1,8249966695;0,0158324821;0,1655070304;0,0158324821;0,1655070304
2020-07-24;3;04. Región de Atacama;314709;2109;14;47;328;6;10;61;443;1656;0,0047415837;0,7852062589;0,1859756098;0,1486922302;0,0033714191;1,1664969593;0,06344907;18975;SE30;2020-07-19;2020-07-25;2,0;0,8710870807;15,297578761;0,1500309024;Sin Cuarentena;0;;;-48;23;-43;-64;-21;;299;135;4;;;;;;;;;0,1755313343;1,8349409563;0,404931247;1,1664969593;0,06344907;0,1259165263;0.0947265625;1,0584914564;1,8144691492;0,0296631473;0,310087792;0,0296631473;0,310087792
2020-07-25;3;04. Región de Atacama;314709;2183;29;45;625;5;10;74;443;1656;0,004580852;0,7585890976;0,1184;0,1482141285;0,0033809268;1,3127754493;0,0683403601;19600;SE30;2020-07-19;2020-07-25;2,0;0,9356506373;16,7047744333;0,1495980237;Sin Cuarentena;0;;;-54;19;-38;-63;-7;;299;167;4;;;;;;;;;0,1749204429;1,8285549188;0,4745762712;1,3127754493;0,0683403601;0,0355125852;0;1,4655297908;1,8066784297;0,0297851562;0,3113632293;0,0297851562;0,3113632293
2020-07-26;3;04. Región de Atacama;314709;2339;55;100;517;7;12;156;443;1656;0,0051303976;0,7079948696;0,3017408124;0,1477406142;0,0033924609;1,7568490654;0,0797744066;20117;SE31;2020-07-26;2020-08-01;2,0;1,072037605;21,9704098525;0,1491475087;Sin Cuarentena;0;;;-59;22;-44;-68;-5;;299;161;4;;;;;;;;;0,1748545081;1,82786566;0,9337323643;1,7568490654;0,0797744066;0,0732712957;0.000916170407695831;2,9135940408;1,8055676029;0,0350877193;0,3667943017;0,0350877193;0,3667943017
2020-07-27;3;04. Región de Atacama;314709;2353;1;13;13;7;12;14;553;1788;0,0050998725;0,759881003;1,0769230769;0,147278857;0,0034017761;1,6639434719;0,0774975736;20130;SE31;2020-07-26;2020-08-01;2,0;1,2040868628;20,8809680417;0,1486867885;Cuarentena Activa;171766;2020-07-27;2021-12-31;-47;17;-30;-58;-21;;299;164;4;;;;;;;;;0,1742850861;1,8219131296;0,0832979176;1,6639434719;0,0774975736;0,0632224305;0.056434373663959;0,7837528652;1,7987843964;0,0714612918;0,7470304469;0,0714612918;0,7470304469
2020-07-28;3;04. Región de Atacama;314709;2401;10;37;1101;7;12;48;553;1788;0,0049979175;0,7446897126;0,0435967302;0,1468359384;0,003404794;1,5586420993;0,0738038425;21231;SE31;2020-07-26;2020-08-01;2,0;1,3100576225;20,2000669099;0,1482232114;Cuarentena Activa;171766;2020-07-27;2021-12-31;-62;26;-69;-64;-39;;299;175;4;;;;;;;;;0,1739241423;1,8181399533;0,2798833819;1,5586420993;0,0738038425;0,0206714999;0;0,8530693742;1,7942156148;0,0059854639;0,0625698702;0,0059854639;0,0625698702
2020-07-29;3;04. Región de Atacama;314709;2463;22;40;382;7;12;62;553;1788;0,0048721072;0,7259439708;0,1623036649;0,1464188587;0,0033977583;1,5700087693;0,0718857633;21613;SE31;2020-07-26;2020-08-01;3,0;1,422869417;21,6072625823;0,1477640406;Cuarentena Activa;171766;2020-07-27;2021-12-31;-60;26;-68;-67;-39;;299;214;4;;;;;;;;;0,1737679889;1,8165075826;0,3524157531;1,5700087693;0,0718857633;0,026170941;0;1,0800197575;1,7923276563;0,02039949;0,2132488758;0,02039949;0,2132488758
2020-07-30;3;04. Región de Atacama;314709;2580;40;74;1000;6;12;114;553;1788;0,0046511628;0,6930232558;0,114;0,1460344907;0,0033773759;1,622027568;0,0704563753;22613;SE31;2020-07-26;2020-08-01;3,0;1,5215347689;24,0131132479;0,1473164454;Cuarentena Activa;171766;2020-07-27;2021-12-31;-60;23;-69;-72;-39;;299;216;4;;;;;;;;;0,1739127927;1,8180213088;0,6186046512;1,622027568;0,0704563753;0,0481535139;0;1,9871943618;1,7934630557;0,0258225739;0,2699398297;0,0258225739;0,2699398297
2020-07-31;3;04. Región de Atacama;314709;2697;43;74;660;8;12;117;720;1965;0,0044493882;0,7285873192;0,1772727273;0,1456846637;0,0033419705;1,6680650675;0,0689071328;23273;SE31;2020-07-26;2020-08-01;2,0;1,5931873558;26,55514414;0,146886793;Cuarentena Activa;171766;2020-07-27;2021-12-31;-57;29;-65;-67;-35;;299;217;4;;;;;;;;;0,1737286434;1,8160962784;0,6073414905;1,6680650675;0,0689071328;0,1155574275;0.0686046511627907;1,2447405068;1,7908888295;0,0475030451;0,496579618;0,0475030451;0,496579618
2020-08-01;3;04. Región de Atacama;314709;2792;37;58;655;8;12;95;720;1965;0,0042979943;0,7037965616;0,1450381679;0,1453624414;0,0032924221;1,6131177682;0,0654744305;23928;SE31;2020-07-26;2020-08-01;2,0;1,6360934014;27,5084057245;0,1464794092;Cuarentena Activa;171766;2020-07-27;2021-12-31;-65;27;-65;-69;-28;;299;228;4;;;;;;;;;0,1737882007;1,8167188693;0,4763610315;1,6131177682;0,0654744305;0,0357539919;0;1,4754921367;1,789805542;0,0453488372;0,4740603097;0,0453488372;0,4740603097
2020-08-02;3;04. Región de Atacama;314709;2891;33;66;865;8;13;99;720;1965;0,0044967139;0,6796956071;0,1144508671;0,1450600747;0,0032305033;1,3664201798;0,0582643522;24793;SE32;2020-08-02;2020-08-08;2,0;1,5803178463;24,9209814237;0,1460964749;Cuarentena Activa;171766;2020-07-27;2021-12-31;-67;29;-71;-74;-28;;299;241;4;;;;;;;;;0,174059151;1,8195512855;0,4794188862;1,3664201798;0,0582643522;0,0363663371;0.000358166189111748;1,4789030174;1,7920467161;0,0352243233;0,3682223107;0,0352243233;0,3682223107
2020-08-03;3;04. Región de Atacama;314709;3024;60;73;1081;9;13;133;827;2184;0,0042989418;0,7222222222;0,1230342276;0,1447698881;0,0031585789;1,5535453743;0,0600635343;25874;SE32;2020-08-02;2020-08-08;2,0;1,5645466895;30,3227970692;0,1457380508;Cuarentena Activa;171766;2020-07-27;2021-12-31;-57;25;-63;-68;-35;;299;241;4;;;;;;;;;0,1739311225;1,8182129216;0,6157407407;1,5535453743;0,0600635343;0,1236654296;0.075752334832238;1,2368491703;1,7901565055;0,0354584527;0,3706698146;0,0354584527;0,3706698146
2020-08-04;3;04. Región de Atacama;314709;3058;16;17;189;8;14;34;827;2184;0,0045781557;0,7141922825;0,1798941799;0,1444842717;0,0030795184;1,4271879981;0,0557648496;26063;SE32;2020-08-02;2020-08-08;2,0;1,5457675322;29,6872893462;0,1454020984;Cuarentena Activa;171766;2020-07-27;2021-12-31;-57;24;-63;-62;-35;;299;243;4;;;;;;;;;0,1738936382;1,8178210751;0,1556572923;1,4271879981;0,0557648496;0,0117688402;0.000330687830687831;0,479136634;1,7877374002;0,0460048426;0,4809179525;0,0460048426;0,4809179525
2020-08-05;3;04. Región de Atacama;314709;3225;35;132;1371;7;14;167;827;2184;0,0043410853;0,6772093023;0,1218088986;0,1441956762;0,0029966214;1,5630274605;0,056696965;27434;SE32;2020-08-02;2020-08-08;2,0;1,5447702023;34,4535972688;0,1450845009;Cuarentena Activa;171766;2020-07-27;2021-12-31;-54;24;-63;-62;-36;;390;242;4;;;;;;;;;0,1741937812;1,8209586604;0,7249612403;1,5630274605;0,056696965;0,0555359411;0;2,291851623;1,7906262265;0,0112433862;0,1175342852;0,0112433862;0,1175342852
2020-08-06;3;04. Región de Atacama;314709;3285;10;50;534;6;16;60;827;2184;0,004870624;0,6648401826;0,1123595506;0,1438966131;0,0029135342;1,3748412901;0,0517428345;27968;SE32;2020-08-02;2020-08-08;2,0;1,5094578769;32,0023531943;0,1447790898;Cuarentena Activa;171766;2020-07-27;2021-12-31;-54;24;-63;-67;-35;;392;256;4;;;;;;;;;0,1745766307;1,8249608305;0,2557077626;1,3748412901;0,0517428345;0,0195610224;0.00062015503875969;0,7870984896;1,7935932742;0,0546108568;0,5708821057;0,0546108568;0,5708821057
2020-08-07;3;04. Región de Atacama;314709;3413;29;100;689;6;19;129;833;2561;0,0055669499;0,7503662467;0,1872278665;0,1435796575;0,0028341368;1,3249084328;0,0494451436;28657;SE32;2020-08-02;2020-08-08;2,0;1,4604355005;32,5470740997;0,1444783747;Cuarentena Activa;171766;2020-07-27;2021-12-31;-52;27;-60;-67;-33;;392;262;4;;;;;;;;;0,1741562469;1,8205662908;0,5291532376;1,3249084328;0,0494451436;0,1573773497;0.115677321156773;1,1248532278;1,7889269564;0,0186046512;0,1944862809;0,0186046512;0,1944862809
2020-08-08;3;04. Región de Atacama;314709;3551;48;90;334;6;19;138;833;2561;0,0053506055;0,7212052943;0,4131736527;0,1432374563;0,0027623789;1,3311063994;0,0482525693;28991;SE32;2020-08-02;2020-08-08;2,0;1,4201481621;34,4989906776;0,1441748054;Cuarentena Activa;171766;2020-07-27;2021-12-31;-61;24;-59;-65;-21;;390;268;4;;;;;;;;;0,174056621;1,8195248375;0,5440720924;1,3311063994;0,0482525693;0,0412160722;0;1,7009007165;1,7849834114;0,0389649924;0,4073259095;0,0389649924;0,4073259095
2020-08-09;3;04. Región de Atacama;314709;3564;5;8;605;6;19;13;833;2561;0,0053310887;0,7185746352;0,0214876033;0,1428627385;0,0027020532;1,1238472561;0,0432569011;29596;SE33;2020-08-09;2020-08-15;2,0;1,3854948873;30,5951575219;0,1438609002;Cuarentena Activa;171766;2020-07-27;2021-12-31;-65;27;-64;-71;-20;;390;281;4;;;;;;;;;0,1739928827;1,818858541;0,0510662177;1,1238472561;0,0432569011;0,0037334528;0;0,1540717532;1,7835321455;0,0404336361;0,4226785786;0,0404336361;0,4226785786
2020-08-10;3;04. Región de Atacama;314709;3868;108;196;1361;8;21;304;1034;2813;0,0054291624;0,7272492244;0,2233651727;0,1424483305;0,0026565043;1,3485128867;0,0463628281;30957;SE33;2020-08-09;2020-08-15;2,0;1,356204532;38,3574304244;0,1435292491;Cuarentena Activa;171766;2020-07-27;2021-12-31;-54;23;-57;-64;-33;;390;281;4;;;;;;;;;0,1738523861;1,8173898406;1,1003102378;1,3485128867;0,0463628281;0,1596734771;0.0712682379349046;1,6719710015;1,7820168933;0,0036609406;0,0382701461;0,0036609406;0,0382701461
2020-08-11;3;04. Región de Atacama;314709;3998;54;76;720;8;21;130;1034;2813;0,0052526263;0,7036018009;0,1805555556;0,1419871747;0,0026283056;1,4478000415;0,0471718744;31677;SE33;2020-08-09;2020-08-15;2,0;1,3591491096;42,7151976679;0,143172521;Cuarentena Activa;171766;2020-07-27;2021-12-31;-55;22;-58;-58;-33;;390;267;4;;;;;;;;;0,1739532269;1,8184439931;0,4552276138;1,4478000415;0,0471718744;0,0343381175;0;1,4170619751;1,7798374231;0,0852974186;0,8916683025;0,0852974186;0,8916683025
2020-08-12;3;04. Región de Atacama;314709;4108;33;76;724;8;21;110;1034;2813;0,0051119766;0,6847614411;0,1519337017;0,1414723509;0,0026189574;1,3185627952;0,0443230035;32401;SE33;2020-08-09;2020-08-15;2,0;1,324225586;40,1277733671;0,1427834745;Cuarentena Activa;171766;2020-07-27;2021-12-31;-55;22;-58;-59;-33;;390;266;4;;;;;;;;;0,1742184704;1,8212167526;0,3748782863;1,3185627952;0,0443230035;0,0281224292;0;1,1605535747;1,7817989569;0,0336091003;0,3513373547;0,0336091003;0,3513373547
2020-08-13;3;04. Región de Atacama;314709;4195;30;57;452;10;23;87;1034;2813;0,0054827175;0,6705601907;0,1924778761;0,140897102;0,0026286815;1,3135468509;0,0434958827;32853;SE33;2020-08-09;2020-08-15;2,0;1,3154692375;41,3533954043;0,1423549729;Cuarentena Activa;171766;2020-07-27;2021-12-31;-53;23;-57;-61;-33;;390;247;4;;;;;;;;;0,1745875245;1,8250747103;0,2903456496;1,3135468509;0,0434958827;0,0221522428;0.000486854917234664;0,8961711209;1,7849354547;0,0275137569;0,2876188434;0,0275137569;0,2876188434
2020-08-14;3;04. Región de Atacama;314709;4312;48;69;639;10;24;117;1017;3271;0,0055658627;0,758580705;0,1830985915;0,1402548624;0,0026563692;1,2460647343;0,0415354911;33492;SE33;2020-08-09;2020-08-15;2,0;1,304205852;40,8086744988;0,1418800022;Cuarentena Activa;171766;2020-07-27;2021-12-31;-49;25;-55;-63;-31;;399;249;4;;;;;;;;;0,1741162117;1,8201477773;0,3798701299;1,2460647343;0,0415354911;0,1404337511;0.109415971394517;1,0507742452;1,7796134172;0,0211781889;0,2213891118;0,0211781889;0,2213891118
2020-08-15;3;04. Región de Atacama;314709;4447;52;72;801;11;26;125;1017;3271;0,0058466382;0,7355520576;0,1560549313;0,1395392892;0,0026997004;1,1784279674;0,0395677387;34293;SE33;2020-08-09;2020-08-15;3,0;1,2823946474;40,2185601846;0,1413516926;Cuarentena Activa;171766;2020-07-27;2021-12-31;-59;23;-56;-64;-26;;399;219;4;;;;;;;;;0,1739179527;1,8180752501;0,3935237239;1,1784279674;0,0395677387;0,0325563128;0.000463821892393321;1,31829717;1,7742648854;0,0278903456;0,2915555659;0,0278903456;0,2915555659
2020-08-16;3;04. Región de Atacama;314709;4569;64;57;784;11;29;133;1017;3271;0,0063471219;0,715911578;0,1696428571;0,1387442963;0,0027553975;1,2867207979;0,0405480138;35077;SE34;2020-08-16;2020-08-22;3,0;1,3056622963;45,665769239;0,1407633437;Cuarentena Activa;171766;2020-07-27;2021-12-31;-61;25;-59;-69;-15;;399;225;4;;;;;;;;;0,1739234084;1,8181322815;0,4075289998;1,2867207979;0,0405480138;0,028815576;0.000674612098043625;1,1569490307;1,7735402795;0,0313079777;0,3272822532;0,0313079777;0,3272822532
2020-08-17;3;04. Región de Atacama;314709;4680;51;60;734;12;29;111;1049;3602;0,0061965812;0,7696581197;0,151226158;0,137864091;0,0028195469;1,0055891215;0,0352458805;35811;SE34;2020-08-16;2020-08-22;2,0;1,256673187;36,9048413432;0,1401084524;Cuarentena Activa;171766;2020-07-27;2021-12-31;-52;21;-52;;-30;;399;203;4;;;;;;;;;0,1734269807;1,8129428063;0,3320512821;1,0055891215;0,0352458805;0,0992106463;0.0724447362661414;1,0262110928;1,7677747893;0,0274342253;0,2867874493;0,0274342253;0,2867874493
2020-08-18;3;04. Región de Atacama;314709;4807;62;64;874;9;29;127;1049;3602;0,0060328687;0,7493239026;0,1453089245;0,1368932121;0,0028879187;0,9729740878;0,0341657412;36685;SE34;2020-08-16;2020-08-22;2,0;1,1888409079;36,7686611169;0,1393807434;Cuarentena Activa;171766;2020-07-27;2021-12-31;-55;21;-55;;-30;;399;210;4;;;;;;;;;0,173170363;1,8102602182;0,3698772623;0,9729740878;0,0341657412;0,027870264;0;1,1501472498;1,7626163415;0,0242941563;0,2539623054;0,0242941563;0,2539623054
2020-08-19;3;04. Región de Atacama;314709;4870;26;37;566;9;29;63;1049;3602;0,0059548255;0,7396303901;0,1113074205;0,13582657;0,0029562385;0,8946281866;0,0323665119;37251;SE34;2020-08-16;2020-08-22;2,0;1,1282788209;34,6351709039;0,1385742033;Cuarentena Activa;171766;2020-07-27;2021-12-31;-51;21;-54;;-31;;399;197;4;;;;;;;;;0,1730265633;1,8087569874;0,1811088296;0,8946281866;0,0323665119;0,0134657235;0;0,5557021209;1,7604226875;0,0271367521;0,2836777725;0,0271367521;0,2836777725
2020-08-20;3;04. Región de Atacama;314709;4913;22;21;416;8;36;43;1049;3602;0,0073274985;0,7331569306;0,1033653846;0,1346594881;0,0030203935;0,8309133424;0,030966312;37667;SE34;2020-08-16;2020-08-22;2,0;1,0593311768;32,6378609173;0,1376831156;Cuarentena Activa;171766;2020-07-27;2021-12-31;-52;22;-56;;-30;;399;187;4;;;;;;;;;0,1729597217;1,8080582502;0,1225320578;0,8309133424;0,030966312;0,0105510007;0.00143737166324435;0,41103608;1,7593806428;0,0131058872;0,1370041957;0,0131058872;0,1370041957
2020-08-21;3;04. Región de Atacama;314709;4983;23;47;692;7;37;70;827;4119;0,0074252458;0,8266104756;0,1011560694;0,1333877444;0,0030765766;0,7742277168;0,0298442853;38359;SE34;2020-08-16;2020-08-22;3,0;0,9919258886;30,5043707044;0,1367020987;;;;;-49;25;-55;;-28;;399;185;4;;;;;;;;;0,1720883946;1,7989497121;0,1966686735;0,7742277168;0,0298442853;0,1230111363;0.1054345613678;0,9486734352;1,7502704266;0,0088295688;0,0923011123;0,0088295688;0,0923011123
2020-08-22;3;04. Región de Atacama;314709;5089;51;51;762;8;39;102;827;4119;0,0076635881;0,809392808;0,1338582677;0,1320076138;0,0031213841;0,7538407263;0,029568066;39121;SE34;2020-08-16;2020-08-22;3,0;0,9312705685;29,4603223023;0,1356261451;;;;;-61;22;-56;;-17;;399;188;4;;;;;;;;;0,1714626727;1,7924086425;0,280605227;0,7538407263;0,029568066;0,0223192838;0.000401364639775236;0,9060624137;1,7405625823;0,0142479137;0,1489425264;0,0142479137;0,1489425264
2020-08-23;3;04. Región de Atacama;314709;5156;25;42;757;8;40;67;827;4119;0,0077579519;0,798875097;0,0885072655;0,1305159093;0,0031518829;0,6898895538;0,0285478329;39878;SE35;2020-08-23;2020-08-29;2,0;0,8460089622;26,4643573224;0,1344506612;;;;;-65;25;;;;;399;175;4;;;;;;;;;0,1709915976;1,7874841939;0,1819239721;0,6898895538;0,0285478329;0,0137649491;0.000196502259775987;0,5634811336;1,735178113;0,0212723259;0,2223731859;0,0212723259;0,2223731859
2020-08-24;3;04. Región de Atacama;314709;5259;50;51;807;7;40;103;790;4429;0,0076060087;0,8421753185;0,1276332094;0,1289100229;0,0031656628;0,6992419973;0,0291350832;40685;SE35;2020-08-23;2020-08-29;2,0;0,8022450873;26,1012100521;0,1331715087;;;;;-53;21;-50;;-28;;399;151;4;;;;;;;;;0,170204075;1,7792517182;0,2741966153;0,6992419973;0,0291350832;0,0825335646;0.0601241272304112;0,9783954751;1,7268075318;0,0131656514;0,1376289485;0,0131656514;0,1376289485
2020-08-25;3;04. Región de Atacama;314709;5348;52;37;607;6;40;89;790;4429;0,0074794316;0,8281600598;0,1466227348;0,127187964;0,0031608876;0,676193733;0,0291527819;41292;SE35;2020-08-23;2020-08-29;2,0;0,7598478937;24,3762605182;0,1317850446;;;;;-50;20;-53;;-29;;399;160;4;;;;;;;;;0,1696100991;1,7730425093;0,2329842932;0,676193733;0,0291527819;0,0174609557;0;0,7205769634;1,7184542409;0,0199767261;0,2088294555;0,0199767261;0,2088294555
2020-08-26;3;04. Región de Atacama;314709;5375;8;20;403;6;40;28;790;4429;0,0074418605;0,824;0,0694789082;0,1253483959;0,0031363529;0,6586813165;0,0293691483;41695;SE35;2020-08-23;2020-08-29;3,0;0,726141198;22,7874912107;0,1302881626;;;;;-49;20;-53;;-29;;399;160;4;;;;;;;;;0,1691136412;1,7678527181;0,0729302326;0,6586813165;0,0293691483;0,0052105108;0;0,215026833;1,7129242185;0,0169233695;0,1769107713;0,0169233695;0,1769107713
2020-08-27;3;04. Región de Atacama;314709;5413;15;22;304;7;46;38;790;4429;0,0084980602;0,8182154074;0,125;0,123392145;0,003091908;0,6825301564;0,0305849076;41999;SE35;2020-08-23;2020-08-29;3,0;0,7049436;22,5605241668;0,1286785422;;;;;-48;20;-54;;-28;;399;145;4;;;;;;;;;0,1687139794;1,7636747982;0,0982819139;0,6825301564;0,0305849076;0,0084492975;0.00111627906976744;0,3333294386;1,7087247786;0,0050486163;0,0527764052;0,0050486163;0,0527764052
2020-08-28;3;04. Región de Atacama;314709;5480;35;31;597;8;46;67;605;4829;0,0083941606;0,8812043796;0,1122278057;0,1213296086;0,003030206;0,7124078108;0,0320203499;42596;SE35;2020-08-23;2020-08-29;3,0;0,6961121849;22,4243439404;0,1269559514;;;;;-47;24;-53;;-27;;399;129;4;;;;;;;;;0,1679001035;1,7551668352;0,1711678832;0,7124078108;0,0320203499;0,0890593762;0.0738961758728986;0,90758294;1,7002688904;0,0070697674;0,0739047868;0,0070697674;0,0739047868
2020-08-29;3;04. Región de Atacama;314709;5556;28;46;429;8;46;76;605;4829;0,0082793377;0,869150468;0,1771561772;0,1191745238;0,0029550673;0,710222318;0,0327950195;43025;SE35;2020-08-23;2020-08-29;3,0;0,6898809837;21,244115312;0,1251226528;;;;;-55;21;-52;;-16;;399;129;4;;;;;;;;;0,1672506942;1,7483781452;0,1915046796;0,710222318;0,0327950195;0,0143383672;0;0,5917142943;1,6910977205;0,0123776095;0,1293910436;0,0123776095;0,1293910436
2020-08-30;3;04. Región de Atacama;314709;5625;24;45;635;7;46;69;605;4829;0,0081777778;0,8584888889;0,1086614173;0,1169403043;0,0028704797;0,7502935051;0,0345716998;43660;SE36;2020-08-30;2020-09-05;3,0;0,6985101196;21,3349021295;0,1231832806;;;;;-61;23;;;;;399;125;4;;;;;;;;;0,1667323409;1,7429594683;0,1717333333;0,7502935051;0,0345716998;0,0128428668;0;0,5299981353;1,6854355964;0,0138686131;0,1449774558;0,0138686131;0,1449774558
2020-08-31;3;04. Región de Atacama;314709;5670;19;26;512;7;47;45;577;5046;0,0082892416;0,8899470899;0,087890625;0,1146399533;0,0027804679;0,6906176064;0,0339830708;44172;SE36;2020-08-30;2020-09-05;3,0;0,6972780637;18,7020844199;0,1211446993;;;;;-50;19;-48;;-27;;399;116;4;;;;;;;;;0,1660600237;1,7359313079;0,1111111111;0,6906176064;0,0339830708;0,0483622884;0.0387555555555556;0,7678081397;1,6782587315;0,0124190065;0,1298237931;0,0124190065;0,1298237931
2020-09-01;3;04. Región de Atacama;314709;5738;32;36;596;7;47;68;577;5046;0,0081910073;0,879400488;0,1140939597;0,1122859939;0,0026889694;0,6860336375;0,0346499312;44768;SE36;2020-08-30;2020-09-05;3,0;0,6986837644;17,7488228354;0,1190158464;;;;;-51;19;-50;;-28;;399;118;4;;;;;;;;;0,1655145849;1,730229488;0,1659114674;0,6860336375;0,0346499312;0,0124157718;0;0,5123728185;1,6713055023;0,008;0,0836291008;0,008;0,0836291008
2020-09-02;3;04. Región de Atacama;314709;5794;26;30;503;8;47;56;577;5046;0,0081118398;0,870900932;0,111332008;0,1098904118;0,0025997034;0,7674814563;0,0374492605;45271;SE36;2020-08-30;2020-09-05;3,0;0,7142266415;19,0198382814;0,116807563;;;;;-46;19;-50;;-27;;399;115;4;;;;;;;;;0,1650674248;1,7255550385;0,1353123921;0,7674814563;0,0374492605;0,0101058424;0;0,4170468876;1,666417343;0,0119929453;0,1253699042;0,0119929453;0,1253699042
2020-09-03;3;04. Región de Atacama;314709;5807;3;11;191;6;47;14;577;5046;0,00809368;0,8689512657;0,0732984293;0,1074646086;0,0025160286;0,7556371613;0,0379721961;45462;SE36;2020-08-30;2020-09-05;3,0;0,7246704993;17,9303964706;0,1145322006;;;;;-47;20;-51;;-27;;399;94;4;;;;;;;;;0,1646733095;1,7214350995;0,0337523678;0,7556371613;0,0379721961;0,0023237529;0;0,0958964;1,6621322396;0,0097594981;0,1020222561;0,0097594981;0,1020222561
2020-09-04;3;04. Región de Atacama;314709;5843;15;21;479;6;50;36;435;5358;0,008557248;0,9169946945;0,0751565762;0,1050193652;0,0024407934;0,7273381993;0,0380706213;45941;SE36;2020-08-30;2020-09-05;2,0;0,726803412;16,5232007982;0,1122021658;;;;;-45;23;-49;;-25;;399;83;4;;;;;;;;;0,1640483563;1,7149020657;0,0862570597;0,7273381993;0,0380706213;0,062603549;0.0542448768727398;0,7977333412;1,655753417;0,0022437004;0,0234548307;0,0022437004;0,0234548307
2020-09-05;3;04. Región de Atacama;314709;5880;14;22;512;5;51;37;435;5358;0,0086734694;0,9112244898;0,072265625;0,1025648156;0,0023761879;0,6770785217;0,037499911;46453;SE36;2020-08-30;2020-09-05;2,0;0,7220685839;14,7528578555;0,1098293504;;;;;-55;20;-48;;-13;;399;81;4;;;;;;;;;0,1635115208;1,7092901815;0,0880952381;0,6770785217;0,037499911;0,0067435608;0.000171144959780934;0,2763408496;1,6484441249;0,0061994145;0,0648064325;0,0061994145;0,0648064325
2020-09-06;3;04. Región de Atacama;314709;5930;30;20;590;5;51;50;435;5358;0,0086003373;0,9035413153;0,0847457627;0,1001104297;0,0023236211;0,6633686276;0,0378604473;47043;SE37;2020-09-06;2020-09-12;2,0;0,7096507443;13,8903830886;0,1074250826;;;;;-60;24;;;;;399;80;4;;;;;;;;;0,1630581764;1,7045510832;0,1180438449;0,6633686276;0,0378604473;0,0088183484;0;0,3639147128;1,643673098;0,0063323635;0,0661962333;0,0063323635;0,0661962333
2020-09-07;3;04. Región de Atacama;314709;5965;11;24;804;5;51;35;412;5502;0,0085498743;0,9223805532;0,0435323383;0,0976650046;0,002283649;0,6681329188;0,0387690041;47847;SE37;2020-09-06;2020-09-12;2,0;0,7064386461;13,4364490007;0,1050000899;;;;;-45;20;-47;;-26;;399;76;4;;;;;;;;;0,1625475316;1,6992129884;0,0821458508;0,6681329188;0,0387690041;0,0313086603;0.024283305227656;0,6453369412;1,6382556436;0,0085034014;0,0888914762;0,0085034014;0,0888914762
